id,x,y,mass,velocity_x,velocity_y
0,-3.60696e+10,4.21283e+11,5.974e+24,-17684.1,4211.53
1,-3.50425e+11,-2.54631e+11,5.974e+24,5664.27,-17005.6
2,-3.85584e+11,2.60807e+11,5.974e+24,-55068.2,31837.9
3,1.18325e+11,2.9095e+11,5.974e+24,-13301.9,17781.9
4,-3.39347e+11,2.05416e+11,5.974e+24,-14784.9,-11750.2
5,-3.98932e+10,-3.72791e+11,5.974e+24,1554.04,-50852.9
6,-4.62845e+11,-7.68283e+10,5.974e+24,-1800.24,-17033.3
7,-8.64414e+10,-4.59748e+11,5.974e+24,-7424.13,-63495.3
8,-1.61132e+11,2.70909e+11,5.974e+24,-22141.4,40.8316
9,2.31659e+11,-1.34963e+11,5.974e+24,26416.9,5782.71
10,6.44049e+10,2.81003e+11,5.974e+24,-15326.7,18610.3
11,-3.86876e+11,-3.29925e+11,5.974e+24,7400.85,-14617.8
12,-3.536e+10,-4.45877e+11,5.974e+24,16403.6,-6370.43
13,4.79608e+11,-1.48479e+11,5.974e+24,66631.2,-16599.4
14,-1.07307e+11,-4.733e+11,5.974e+24,14921,-7742.16
15,-1.67763e+11,-4.31575e+11,5.974e+24,13776.3,-10390.6
16,2.32485e+11,-1.43505e+11,5.974e+24,33704.5,-3987.3
17,-4.904e+09,-4.67986e+11,5.974e+24,16477.5,-4760.98
18,-6.62135e+10,4.23172e+11,5.974e+24,-17818.9,2826.4
19,-3.36026e+11,1.66199e+10,5.974e+24,-10531.3,-18230.9
20,-4.16042e+11,-2.36499e+11,5.974e+24,4282.02,-16389.9
21,3.5899e+11,-3.10966e+11,5.974e+24,51777.5,-39158.5
22,3.00358e+11,5.5042e+10,5.974e+24,36261.4,17601.3
23,-5.96095e+10,3.59912e+11,5.974e+24,-15256.6,47011.8
24,-1.40827e+11,-4.16811e+11,5.974e+24,14405.6,-10393.7
25,-3.96313e+11,9.71295e+10,5.974e+24,-10157.3,-15541.3
26,-1.75417e+11,4.74536e+11,5.974e+24,-16320,-1900.89
27,1.15404e+11,-4.81913e+11,5.974e+24,16615.6,-202.674
28,2.68735e+11,-1.22418e+11,5.974e+24,20343,11750.3
29,2.84871e+11,1.22835e+11,5.974e+24,3335.1,22190.6
30,-3.43808e+11,7.64926e+10,5.974e+24,-12420.7,-16165.7
31,-2.46471e+11,-1.8204e+11,5.974e+24,-25052.5,-31799.2
32,3.20665e+11,8.0112e+10,5.974e+24,39898,19302
33,-2.14382e+10,4.09935e+11,5.974e+24,-8674.01,55253.3
34,2.89787e+11,1.67568e+10,5.974e+24,13260.2,19907.3
35,-3.67715e+10,-2.89542e+11,5.974e+24,17186.8,-16442.5
36,-2.62668e+11,-2.48861e+10,5.974e+24,-22399.6,-19229
37,-1.52979e+11,-2.31088e+11,5.974e+24,-6279.17,-34329
38,-3.14161e+11,2.01987e+10,5.974e+24,-12588.1,-18243.5
39,-3.93108e+11,3.02253e+10,5.974e+24,-53593.7,-2169.15
40,-3.21969e+11,1.78969e+11,5.974e+24,-15623.7,-12139
41,2.62709e+11,-2.34597e+11,5.974e+24,18731.5,8044.85
42,-5.08304e+10,-3.25462e+11,5.974e+24,17041.6,-12923.1
43,-1.33972e+11,-2.70194e+11,5.974e+24,11428.2,-19977.6
44,2.64215e+11,1.94491e+11,5.974e+24,-2929.04,21249.4
45,2.33994e+11,1.60943e+11,5.974e+24,1956.07,24454.9
46,-8.63588e+10,2.61825e+11,5.974e+24,-23291.8,10541.1
47,1.35555e+11,-5.51506e+11,5.974e+24,21459.1,-74718.2
48,-3.10326e+11,-1.17521e+11,5.974e+24,-2649.09,-21103.1
49,1.37976e+11,2.38925e+11,5.974e+24,-7730.15,23704.2
50,3.35593e+11,1.65948e+11,5.974e+24,-1324.25,19535.3
51,2.62965e+11,-7.78039e+10,5.974e+24,22309.7,12959.1
52,2.17511e+11,1.51189e+11,5.974e+24,7933,27108.6
53,-1.10379e+11,-2.48038e+11,5.974e+24,9439.57,-24524.7
54,3.04877e+11,-3.05443e+11,5.974e+24,15965.6,8226.71
55,-2.25025e+11,-1.64205e+11,5.974e+24,-18328.7,-30102.7
56,-1.58544e+11,-2.15122e+11,5.974e+24,-4168.23,-31773.2
57,3.0626e+11,2.32435e+10,5.974e+24,38269,13573.8
58,2.30834e+11,-1.52979e+11,5.974e+24,24591.3,6336.9
59,-2.40793e+11,-3.56575e+11,5.974e+24,11126.4,-14142.1
60,3.38153e+11,4.19299e+10,5.974e+24,6954.58,19668.9
61,-2.81479e+11,1.18777e+11,5.974e+24,-39997.4,5191.38
62,4.07923e+11,7.01383e+10,5.974e+24,2935.2,18170.3
63,3.3248e+10,2.92065e+11,5.974e+24,-17435.6,15898.2
64,-2.72961e+11,-5.17428e+10,5.974e+24,-29219.2,-19395.4
65,2.65085e+11,-5.50137e+10,5.974e+24,22207.5,14324.6
66,3.32178e+11,-1.68876e+11,5.974e+24,14949.2,12735.7
67,7.2058e+10,-4.26414e+11,5.974e+24,17764.2,-2507.4
68,1.83018e+11,1.90245e+11,5.974e+24,3690.68,28801.6
69,6.56542e+10,4.22378e+11,5.974e+24,-16122.2,8144.16
70,1.52812e+11,3.02511e+11,5.974e+24,-12424.6,16858.6
71,3.10678e+11,1.27612e+11,5.974e+24,1813.18,21001.6
72,2.82717e+11,-3.11973e+11,5.974e+24,16671.8,7340.27
73,6.07977e+10,-3.40189e+11,5.974e+24,19882,-5602.02
74,-1.08362e+11,2.4233e+11,5.974e+24,-25092.3,12289.9
75,-2.16038e+11,-2.21037e+11,5.974e+24,-20149.8,-35621.8
76,3.5608e+11,-6.33231e+10,5.974e+24,11175.5,16618.1
77,-1.30824e+11,4.41226e+11,5.974e+24,-17313.9,-173.798
78,-2.6801e+11,-6.7126e+10,5.974e+24,-12067,-22445.8
79,-3.13104e+11,2.64703e+11,5.974e+24,-15944.2,-9408.13
80,1.08305e+10,-2.80102e+11,5.974e+24,14548.5,-32525.8
81,4.5853e+10,2.83322e+11,5.974e+24,-16450.4,17787.7
82,3.56372e+11,-2.67047e+11,5.974e+24,14207.3,10455.2
83,-1.19978e+11,4.21684e+11,5.974e+24,-17795,421.741
84,1.76588e+10,2.84529e+11,5.974e+24,-18071,16422.8
85,8.78239e+10,-2.51485e+11,5.974e+24,23909.9,-20786.2
86,3.08461e+11,1.69211e+11,5.974e+24,-1318.62,20363.1
87,2.82914e+11,-3.32389e+11,5.974e+24,16420.2,6991.26
88,-3.14581e+11,2.09448e+09,5.974e+24,-11538.7,-18937.7
89,-3.39321e+11,-1.41621e+10,5.974e+24,-8611.41,-19055.1
