id,x,y,mass,velocity_x,velocity_y
0,-5.12221e+09,4.13913e+11,5.974e+24,-17684.3,4211.68
1,-3.60338e+11,-2.24871e+11,5.974e+24,5664.25,-17005.6
2,-2.89214e+11,2.0509e+11,5.974e+24,-55067.9,31838.6
3,1.41604e+11,2.59832e+11,5.974e+24,-13301.9,17782
4,-3.13473e+11,2.25979e+11,5.974e+24,-14785.2,-11750.6
5,-4.26129e+10,-2.83798e+11,5.974e+24,1554.14,-50853
6,-4.59695e+11,-4.70201e+10,5.974e+24,-1800.22,-17033.3
7,-7.34492e+10,-3.48631e+11,5.974e+24,-7424.17,-63495.4
8,-1.22385e+11,2.70838e+11,5.974e+24,-22141.4,40.8307
9,1.85427e+11,-1.45086e+11,5.974e+24,26418.6,5785.01
10,9.12266e+10,2.48435e+11,5.974e+24,-15326.6,18609.9
11,-3.99827e+11,-3.04343e+11,5.974e+24,7400.79,-14617.9
12,-6.40662e+10,-4.34729e+11,5.974e+24,16403.5,-6370.5
13,3.63003e+11,-1.1943e+11,5.974e+24,66631.5,-16599.5
14,-1.33419e+11,-4.59751e+11,5.974e+24,14920.9,-7741.84
15,-1.91871e+11,-4.13392e+11,5.974e+24,13776.1,-10390.8
16,1.73505e+11,-1.36526e+11,5.974e+24,33701.8,-3987.96
17,-3.37397e+10,-4.59654e+11,5.974e+24,16477.6,-4761.23
18,-3.50302e+10,4.18225e+11,5.974e+24,-17819.1,2826.53
19,-3.17596e+11,4.85239e+10,5.974e+24,-10531.5,-18230.8
20,-4.23535e+11,-2.07816e+11,5.974e+24,4281.93,-16389.9
21,2.6838e+11,-2.42439e+11,5.974e+24,51777.8,-39158.5
22,2.36901e+11,2.424e+10,5.974e+24,36261.3,17601.1
23,-3.29104e+10,2.77641e+11,5.974e+24,-15256.6,47011.8
24,-1.66037e+11,-3.98622e+11,5.974e+24,14405.6,-10393.8
25,-3.78538e+11,1.24327e+11,5.974e+24,-10157.5,-15541.1
26,-1.46857e+11,4.77858e+11,5.974e+24,-16319.8,-1896.85
27,8.63269e+10,-4.81559e+11,5.974e+24,16615.5,-202.912
28,2.33135e+11,-1.42981e+11,5.974e+24,20343.4,11750.2
29,2.79034e+11,8.4001e+10,5.974e+24,3335.29,22191
30,-3.22072e+11,1.04782e+11,5.974e+24,-12420.6,-16165.5
31,-2.0263e+11,-1.26392e+11,5.974e+24,-25052.5,-31799.3
32,2.50844e+11,4.63333e+10,5.974e+24,39897.8,19302.1
33,-6.25878e+09,3.13242e+11,5.974e+24,-8673.94,55253.3
34,2.66581e+11,-1.80805e+10,5.974e+24,13260.4,19906.7
35,-6.68475e+10,-2.60768e+11,5.974e+24,17185.7,-16442.2
36,-2.23469e+11,8.76491e+09,5.974e+24,-22399.3,-19229.4
37,-1.41989e+11,-1.71011e+11,5.974e+24,-6283.22,-34331.3
38,-2.92132e+11,5.21247e+10,5.974e+24,-12588,-18243.3
39,-2.99319e+11,3.4022e+10,5.974e+24,-53594,-2169.96
40,-2.94627e+11,2.00212e+11,5.974e+24,-15624,-12139.6
41,2.29929e+11,-2.48676e+11,5.974e+24,18731.6,8044.74
42,-8.06534e+10,-3.02847e+11,5.974e+24,17041.8,-12922.4
43,-1.53971e+11,-2.35233e+11,5.974e+24,11428.1,-19977.7
44,2.6934e+11,1.57304e+11,5.974e+24,-2928.97,21249.5
45,2.30571e+11,1.18147e+11,5.974e+24,1956.16,24455.1
46,-4.55982e+10,2.43378e+11,5.974e+24,-23291.8,10541.1
47,9.80014e+10,-4.20749e+11,5.974e+24,21459.3,-74718.4
48,-3.0569e+11,-8.05908e+10,5.974e+24,-2649.18,-21103.2
49,1.51503e+11,1.97441e+11,5.974e+24,-7728.52,23706.7
50,3.3791e+11,1.31761e+11,5.974e+24,-1323.89,19535.5
