id,x,y,mass,velocity_x,velocity_y
0,4.35092e+10,4.0233e+11,5.974e+24,-17684,4211.93
1,-3.75914e+11,-1.78105e+11,5.974e+24,5664.2,-17005.7
2,-1.37778e+11,1.17534e+11,5.974e+24,-55067.8,31838.7
3,1.78184e+11,2.10931e+11,5.974e+24,-13301.8,17782.2
4,-2.72814e+11,2.58293e+11,5.974e+24,-14785.4,-11750.4
5,-4.68847e+10,-1.43951e+11,5.974e+24,1553.12,-50853.5
6,-4.54745e+11,-1.78479e+08,5.974e+24,-1799.81,-17033.3
7,-5.30327e+10,-1.74018e+11,5.974e+24,-7424.17,-63495.7
8,-6.14958e+10,2.70725e+11,5.974e+24,-22141.5,40.879
9,1.12777e+11,-1.60995e+11,5.974e+24,26418.2,5785.41
10,1.33373e+11,1.9726e+11,5.974e+24,-15324.7,18608.6
11,-4.20179e+11,-2.64144e+11,5.974e+24,7400.71,-14617.9
12,-1.09176e+11,-4.1721e+11,5.974e+24,16403.3,-6370.56
13,1.79767e+11,-7.37801e+10,5.974e+24,66631.6,-16600.1
14,-1.74451e+11,-4.38462e+11,5.974e+24,14920.8,-7741.43
15,-2.29755e+11,-3.84817e+11,5.974e+24,13775.8,-10390.9
16,8.08257e+10,-1.2556e+11,5.974e+24,33701.2,-3987.75
17,-7.90534e+10,-4.4656e+11,5.974e+24,16477.7,-4761.45
18,1.39723e+10,4.10452e+11,5.974e+24,-17819,2826.73
19,-2.88634e+11,9.86587e+10,5.974e+24,-10531.7,-18230.9
20,-4.3531e+11,-1.62744e+11,5.974e+24,4281.84,-16389.9
21,1.2599e+11,-1.34752e+11,5.974e+24,51777.9,-39158.9
22,1.37183e+11,-2.41624e+10,5.974e+24,36260.9,17601.2
23,9.04514e+09,1.48359e+11,5.974e+24,-15256.6,47011.2
24,-2.05653e+11,-3.70039e+11,5.974e+24,14405.7,-10393.9
25,-3.50605e+11,1.67064e+11,5.974e+24,-10157.7,-15540.9
26,-1.01978e+11,4.83063e+11,5.974e+24,-16319.7,-1890
27,4.06342e+10,-4.81e+11,5.974e+24,16615.6,-203.334
28,1.77191e+11,-1.75293e+11,5.974e+24,20342.9,11749
29,2.69862e+11,2.29756e+10,5.974e+24,3335.53,22191.1
30,-2.87915e+11,1.49237e+11,5.974e+24,-12420.6,-16165.3
31,-1.33735e+11,-3.89431e+10,5.974e+24,-25052.5,-31799.7
32,1.41125e+11,-6.7465e+09,5.974e+24,39897.5,19301.7
33,1.75939e+10,1.61295e+11,5.974e+24,-8673.11,55253
34,2.30115e+11,-7.28237e+10,5.974e+24,13260.8,19906.6
35,-1.14104e+11,-2.15553e+11,5.974e+24,17183,-16441.5
36,-1.61871e+11,6.16469e+10,5.974e+24,-22399,-19230
37,-1.24615e+11,-7.65348e+10,5.974e+24,-6318.94,-34356.7
38,-2.57514e+11,1.02294e+11,5.974e+24,-12588.2,-18243.1
39,-1.51935e+11,3.99901e+10,5.974e+24,-53594.6,-2170.37
40,-2.51661e+11,2.33596e+11,5.974e+24,-15624.3,-12139.9
41,1.78417e+11,-2.70799e+11,5.974e+24,18731.6,8044.6
42,-1.27519e+11,-2.67312e+11,5.974e+24,17042,-12921.7
43,-1.85399e+11,-1.80295e+11,5.974e+24,11428,-19977.7
44,2.77395e+11,9.88672e+10,5.974e+24,-2928.96,21250.1
