id,x,y,mass,velocity_x,velocity_y
0,6.56142e+10,3.97065e+11,5.974e+24,-17683.9,4212.05
1,-3.82995e+11,-1.56848e+11,5.974e+24,5664.18,-17005.7
2,-6.89432e+10,7.77354e+10,5.974e+24,-55067.7,31838.8
3,1.94811e+11,1.88704e+11,5.974e+24,-13301.6,17782.3
4,-2.54332e+11,2.72981e+11,5.974e+24,-14785.5,-11750.3
5,-4.88258e+10,-8.03846e+10,5.974e+24,1552.32,-50853.2
6,-4.52495e+11,2.11132e+10,5.974e+24,-1799.79,-17033.3
7,-4.37523e+10,-9.46482e+10,5.974e+24,-7424.55,-63496.1
8,-3.38189e+10,2.70674e+11,5.974e+24,-22141.5,40.9073
9,7.97541e+10,-1.68227e+11,5.974e+24,26417.9,5785.57
10,1.52528e+11,1.74e+11,5.974e+24,-15323.3,18607.7
11,-4.2943e+11,-2.45872e+11,5.974e+24,7400.67,-14618
12,-1.2968e+11,-4.09247e+11,5.974e+24,16403.3,-6370.57
13,9.64767e+10,-5.30301e+10,5.974e+24,66632.5,-16600
14,-1.93102e+11,-4.28785e+11,5.974e+24,14920.7,-7741.18
15,-2.46975e+11,-3.71828e+11,5.974e+24,13775.7,-10391
16,3.86992e+10,-1.20575e+11,5.974e+24,33701.3,-3987.91
17,-9.96505e+10,-4.40608e+11,5.974e+24,16477.8,-4761.54
18,3.62461e+10,4.06919e+11,5.974e+24,-17819,2826.88
19,-2.75469e+11,1.21447e+11,5.974e+24,-10531.8,-18230.9
20,-4.40663e+11,-1.42257e+11,5.974e+24,4281.77,-16389.9
21,6.12679e+10,-8.58038e+10,5.974e+24,51778,-39159
22,9.1857e+10,-4.61643e+10,5.974e+24,36261.1,17602.2
23,2.81164e+10,8.95967e+10,5.974e+24,-15258.2,47004.7
24,-2.2366e+11,-3.57046e+11,5.974e+24,14405.8,-10393.9
25,-3.37907e+11,1.8649e+11,5.974e+24,-10157.9,-15540.8
26,-8.15779e+10,4.85424e+11,5.974e+24,-16319.8,-1885.46
27,1.98648e+10,-4.80746e+11,5.974e+24,16615.6,-203.514
28,1.51762e+11,-1.89979e+11,5.974e+24,20342.7,11748.5
29,2.65692e+11,-4.76325e+09,5.974e+24,3335.55,22191
30,-2.7239e+11,1.69444e+11,5.974e+24,-12420.6,-16165.2
31,-1.0242e+11,8.06546e+08,5.974e+24,-25052.3,-31799.7
32,9.12529e+10,-3.08739e+10,5.974e+24,39897.5,19302.3
33,2.84348e+10,9.22293e+10,5.974e+24,-8671.69,55255.5
34,2.13538e+11,-9.77069e+10,5.974e+24,13261,19906.5
35,-1.35582e+11,-1.95002e+11,5.974e+24,17182.1,-16441.1
36,-1.33872e+11,8.56845e+10,5.974e+24,-22399.2,-19230.3
37,-1.16716e+11,-3.3589e+10,5.974e+24,-6318.52,-34356.7
38,-2.41779e+11,1.25097e+11,5.974e+24,-12588.2,-18243
39,-8.49406e+10,4.27046e+10,5.974e+24,-53595.8,-2172.07
40,-2.3213e+11,2.48771e+11,5.974e+24,-15624.4,-12140
41,1.55003e+11,-2.80854e+11,5.974e+24,18731.6,8044.5
42,-1.48821e+11,-2.5116e+11,5.974e+24,17042.2,-12921.2
