id,x,y,mass,velocity_x,velocity_y
0,5.67722e+10,3.99171e+11,5.974e+24,-17684,4212
1,-3.80162e+11,-1.65351e+11,5.974e+24,5664.19,-17005.7
2,-9.64771e+10,9.36547e+10,5.974e+24,-55067.8,31838.7
3,1.8816e+11,1.97595e+11,5.974e+24,-13301.6,17782.3
4,-2.61724e+11,2.67106e+11,5.974e+24,-14785.4,-11750.3
5,-4.80495e+10,-1.05811e+11,5.974e+24,1552.85,-50853.5
6,-4.53395e+11,1.25965e+10,5.974e+24,-1799.77,-17033.3
7,-4.74645e+10,-1.26396e+11,5.974e+24,-7424.34,-63495.8
8,-4.48897e+10,2.70695e+11,5.974e+24,-22141.5,40.9021
9,9.29631e+10,-1.65334e+11,5.974e+24,26418,5785.53
10,1.44866e+11,1.83304e+11,5.974e+24,-15323.8,18608.1
11,-4.2573e+11,-2.53181e+11,5.974e+24,7400.68,-14618
12,-1.21478e+11,-4.12432e+11,5.974e+24,16403.3,-6370.57
13,1.29793e+11,-6.133e+10,5.974e+24,66632,-16599.8
14,-1.85642e+11,-4.32656e+11,5.974e+24,14920.8,-7741.38
15,-2.40087e+11,-3.77024e+11,5.974e+24,13775.8,-10391
16,5.55498e+10,-1.22569e+11,5.974e+24,33701.2,-3987.81
17,-9.14116e+10,-4.42989e+11,5.974e+24,16477.7,-4761.51
18,2.73366e+10,4.08332e+11,5.974e+24,-17819,2826.82
19,-2.80735e+11,1.12332e+11,5.974e+24,-10531.7,-18230.9
20,-4.38522e+11,-1.50452e+11,5.974e+24,4281.8,-16389.9
21,8.71568e+10,-1.05383e+11,5.974e+24,51777.9,-39158.9
22,1.09988e+11,-3.73634e+10,5.974e+24,36260.9,17601.6
23,2.04877e+10,1.13101e+11,5.974e+24,-15257,47009.7
24,-2.16457e+11,-3.62243e+11,5.974e+24,14405.7,-10393.9
25,-3.42986e+11,1.7872e+11,5.974e+24,-10157.8,-15540.8
26,-8.97378e+10,4.8448e+11,5.974e+24,-16319.7,-1888.28
27,2.81726e+10,-4.80847e+11,5.974e+24,16615.6,-203.44
28,1.61934e+11,-1.84104e+11,5.974e+24,20342.8,11748.7
29,2.6736e+11,6.33227e+09,5.974e+24,3335.53,22191.1
30,-2.786e+11,1.61361e+11,5.974e+24,-12420.6,-16165.3
31,-1.14946e+11,-1.50933e+10,5.974e+24,-25052.4,-31799.7
32,1.11202e+11,-2.12229e+10,5.974e+24,39897.5,19302
33,2.40986e+10,1.19856e+11,5.974e+24,-8672.61,55252.7
34,2.20169e+11,-8.77536e+10,5.974e+24,13260.9,19906.5
35,-1.26991e+11,-2.03222e+11,5.974e+24,17182.5,-16441.3
36,-1.45072e+11,7.60694e+10,5.974e+24,-22399.1,-19230.2
37,-1.19876e+11,-5.07673e+10,5.974e+24,-6318.6,-34356.7
38,-2.48073e+11,1.15976e+11,5.974e+24,-12588.2,-18243
39,-1.11739e+11,4.16185e+10,5.974e+24,-53595.9,-2172.05
