id,x,y,mass,velocity_x,velocity_y
0,8.14097e+09,4.10754e+11,5.974e+24,-17684.2,4211.76
1,-3.64586e+11,-2.12117e+11,5.974e+24,5664.23,-17005.6
2,-2.47914e+11,1.81211e+11,5.974e+24,-55067.8,31838.6
3,1.5158e+11,2.46496e+11,5.974e+24,-13301.9,17782
4,-3.02384e+11,2.34792e+11,5.974e+24,-14785.3,-11750.5
5,-4.37785e+10,-2.45659e+11,5.974e+24,1552.41,-50855.6
6,-4.58345e+11,-3.42451e+10,5.974e+24,-1800.03,-17033.3
7,-6.7881e+10,-3.01009e+11,5.974e+24,-7424.15,-63495.5
8,-1.05779e+11,2.70807e+11,5.974e+24,-22141.5,40.8306
9,1.65613e+11,-1.49425e+11,5.974e+24,26418.5,5785.05
10,1.02721e+11,2.34478e+11,5.974e+24,-15326.1,18609.5
11,-4.05378e+11,-2.9338e+11,5.974e+24,7400.77,-14617.9
12,-7.63688e+10,-4.29951e+11,5.974e+24,16403.4,-6370.52
13,3.1303e+11,-1.0698e+11,5.974e+24,66631.5,-16600
14,-1.4461e+11,-4.53945e+11,5.974e+24,14920.9,-7741.67
15,-2.02204e+11,-4.05599e+11,5.974e+24,13776,-10390.8
16,1.48228e+11,-1.33535e+11,5.974e+24,33701.5,-3987.84
17,-4.6098e+10,-4.56083e+11,5.974e+24,16477.7,-4761.3
18,-2.16659e+10,4.16105e+11,5.974e+24,-17819.1,2826.58
19,-3.09697e+11,6.2197e+10,5.974e+24,-10531.5,-18230.8
20,-4.26747e+11,-1.95524e+11,5.974e+24,4281.91,-16389.9
21,2.29546e+11,-2.1307e+11,5.974e+24,51777.9,-39158.5
22,2.09705e+11,1.10393e+10,5.974e+24,36261.2,17600.7
23,-2.1468e+10,2.42382e+11,5.974e+24,-15256.6,47011.8
24,-1.76841e+11,-3.90826e+11,5.974e+24,14405.6,-10393.8
25,-3.7092e+11,1.35982e+11,5.974e+24,-10157.6,-15541
26,-1.34617e+11,4.7928e+11,5.974e+24,-16319.7,-1894
27,7.38653e+10,-4.81406e+11,5.974e+24,16615.5,-203.033
28,2.17877e+11,-1.51794e+11,5.974e+24,20343.3,11749.9
29,2.76533e+11,6.73578e+10,5.974e+24,3335.41,22191.1
30,-3.12757e+11,1.16907e+11,5.974e+24,-12420.6,-16165.5
31,-1.8384e+11,-1.02542e+11,5.974e+24,-25052.5,-31799.4
32,2.2092e+11,3.18568e+10,5.974e+24,39897.9,19301.7
33,2.46668e+08,2.71802e+11,5.974e+24,-8673.93,55253.3
34,2.56636e+11,-3.30105e+10,5.974e+24,13260.6,19906.6
35,-7.97365e+10,-2.48437e+11,5.974e+24,17184.8,-16442
36,-2.06669e+11,2.31871e+10,5.974e+24,-22399.1,-19229.8
37,-1.37254e+11,-1.45249e+11,5.974e+24,-6321.19,-34357.5
38,-2.82691e+11,6.58072e+10,5.974e+24,-12588.1,-18243.2
39,-2.59124e+11,3.56495e+10,5.974e+24,-53594.1,-2170.18
40,-2.82909e+11,2.09317e+11,5.974e+24,-15624.2,-12139.8
41,2.1588e+11,-2.54709e+11,5.974e+24,18731.6,8044.7
42,-9.34349e+10,-2.93156e+11,5.974e+24,17041.9,-12922.1
43,-1.62542e+11,-2.2025e+11,5.974e+24,11428.1,-19977.7
44,2.71537e+11,1.41367e+11,5.974e+24,-2928.95,21249.7
45,2.29103e+11,9.98058e+10,5.974e+24,1956.22,24455.2
46,-2.81294e+10,2.35472e+11,5.974e+24,-23291.8,10541.1
47,8.19068e+10,-3.64711e+11,5.974e+24,21459.4,-74718.5
48,-3.03703e+11,-6.47634e+10,5.974e+24,-2649.22,-21103.2
49,1.573e+11,1.79661e+11,5.974e+24,-7728.78,23707.8
50,3.38903e+11,1.1711e+11,5.974e+24,-1323.45,19535.5
51,2.07191e+11,-1.10201e+11,5.974e+24,22309.3,12958.8
52,1.97679e+11,8.3418e+10,5.974e+24,7932.38,27108.5
53,-1.33979e+11,-1.86726e+11,5.974e+24,9439.66,-24524.8
54,2.64962e+11,-3.2601e+11,5.974e+24,15966.2,8226.92
55,-1.79204e+11,-8.89477e+10,5.974e+24,-18328.3,-30103.2
56,-1.48122e+11,-1.3569e+11,5.974e+24,-4168.92,-31772.3
57,2.10587e+11,-1.06916e+10,5.974e+24,38269.1,13574.2
58,1.69356e+11,-1.68819e+11,5.974e+24,24591.2,6335.75
59,-2.68609e+11,-3.2122e+11,5.974e+24,11126.3,-14142.2
60,3.20766e+11,-7.24193e+09,5.974e+24,6955.39,19668.6
61,-1.81486e+11,1.05798e+11,5.974e+24,-39997,5191.81
62,4.00584e+11,2.47114e+10,5.974e+24,2936.7,18171.1
63,7.68375e+10,2.52319e+11,5.974e+24,-17436,15899.1
64,-1.99911e+11,-3.25194e+09,5.974e+24,-29220.3,-19397.7
65,2.09567e+11,-9.08266e+10,5.974e+24,22207.4,14325.7
66,2.94805e+11,-2.00715e+11,5.974e+24,14949.8,12735.5
67,2.76468e+10,-4.20145e+11,5.974e+24,17764.8,-2507.98
68,1.73792e+11,1.18241e+11,5.974e+24,3690.68,28801.4
69,1.0596e+11,4.02017e+11,5.974e+24,-16122.3,8144.4
70,1.83874e+11,2.60364e+11,5.974e+24,-12424.5,16858.8
71,3.06144e+11,7.5108e+10,5.974e+24,1813.67,21001.9
72,2.41034e+11,-3.30326e+11,5.974e+24,16674.4,7341.81
73,1.10935e+10,-3.26184e+11,5.974e+24,19881.4,-5602.02
74,-4.56324e+10,2.11604e+11,5.974e+24,-25090.7,12291.2
75,-1.65663e+11,-1.31983e+11,5.974e+24,-20149.8,-35621.9
76,3.28141e+11,-1.04868e+11,5.974e+24,11175.9,16617.8
77,-8.75392e+10,4.4166e+11,5.974e+24,-17313.9,-173.683
78,-2.37843e+11,-1.10111e+10,5.974e+24,-12067.2,-22446
79,-2.73244e+11,2.88223e+11,5.974e+24,-15944.2,-9408.04
80,-2.5543e+10,-1.9879e+11,5.974e+24,14550.1,-32524.5
81,8.69792e+10,2.38854e+11,5.974e+24,-16450.4,17787
82,3.20853e+11,-2.93185e+11,5.974e+24,14207.9,10455.2
83,-7.54901e+10,4.2063e+11,5.974e+24,-17795,421.859
84,6.28372e+10,2.43472e+11,5.974e+24,-18071.9,16422.7
85,2.80495e+10,-1.9952e+11,5.974e+24,23909.8,-20785.8
86,3.11757e+11,1.18304e+11,5.974e+24,-1317.89,20362.2
87,2.41862e+11,-3.49864e+11,5.974e+24,16420.7,6988.82
88,-2.85734e+11,4.94395e+10,5.974e+24,-11538.7,-18938.2
89,-3.17792e+11,3.34761e+10,5.974e+24,-8611.68,-19055.5
