id,x,y,mass,velocity_x,velocity_y
0,1.2562e+10,4.09701e+11,5.974e+24,-17684.2,4211.76
1,-3.66002e+11,-2.07865e+11,5.974e+24,5664.24,-17005.6
2,-2.34147e+11,1.73251e+11,5.974e+24,-55067.8,31838.6
3,1.54905e+11,2.4205e+11,5.974e+24,-13301.8,17782
4,-2.98688e+11,2.3773e+11,5.974e+24,-14785.3,-11750.5
5,-4.41667e+10,-2.32945e+11,5.974e+24,1553.15,-50853.5
6,-4.57895e+11,-2.99867e+10,5.974e+24,-1799.96,-17033.3
7,-6.6025e+10,-2.85135e+11,5.974e+24,-7424.16,-63495.5
8,-1.00243e+11,2.70797e+11,5.974e+24,-22141.5,40.8335
9,1.59009e+11,-1.50871e+11,5.974e+24,26418.5,5785.09
10,1.06553e+11,2.29826e+11,5.974e+24,-15326.1,18609.5
11,-4.07228e+11,-2.89725e+11,5.974e+24,7400.76,-14617.9
12,-8.04696e+10,-4.28358e+11,5.974e+24,16403.4,-6370.52
13,2.96372e+11,-1.0283e+11,5.974e+24,66631.4,-16600
14,-1.4834e+11,-4.5201e+11,5.974e+24,14920.9,-7741.63
15,-2.05648e+11,-4.03001e+11,5.974e+24,13776,-10390.8
16,1.39803e+11,-1.32538e+11,5.974e+24,33701.4,-3987.81
17,-5.02174e+10,-4.54892e+11,5.974e+24,16477.7,-4761.31
18,-1.72111e+10,4.15399e+11,5.974e+24,-17819.1,2826.58
19,-3.07064e+11,6.67547e+10,5.974e+24,-10531.5,-18230.8
20,-4.27817e+11,-1.91426e+11,5.974e+24,4281.91,-16389.9
21,2.16602e+11,-2.0328e+11,5.974e+24,51777.9,-39158.6
22,2.0064e+11,6.6391e+09,5.974e+24,36261.1,17600.7
23,-1.76538e+10,2.30629e+11,5.974e+24,-15256.6,47011.8
24,-1.80443e+11,-3.88228e+11,5.974e+24,14405.7,-10393.8
25,-3.68381e+11,1.39868e+11,5.974e+24,-10157.6,-15541
26,-1.30537e+11,4.79753e+11,5.974e+24,-16319.7,-1893.44
27,6.97114e+10,-4.81356e+11,5.974e+24,16615.5,-203.074
28,2.12791e+11,-1.54731e+11,5.974e+24,20343.2,11749.8
29,2.75699e+11,6.181e+10,5.974e+24,3335.43,22191.1
30,-3.09651e+11,1.20948e+11,5.974e+24,-12420.6,-16165.5
31,-1.77577e+11,-9.45924e+10,5.974e+24,-25052.5,-31799.4
32,2.10946e+11,2.70314e+10,5.974e+24,39897.9,19301.7
33,2.41515e+09,2.57989e+11,5.974e+24,-8673.91,55253.3
34,2.53321e+11,-3.79871e+10,5.974e+24,13260.6,19906.6
35,-8.40326e+10,-2.44326e+11,5.974e+24,17184.3,-16441.9
36,-2.0107e+11,2.79945e+10,5.974e+24,-22399,-19229.9
37,-1.35674e+11,-1.36659e+11,5.974e+24,-6321.19,-34357.5
38,-2.79544e+11,7.0368e+10,5.974e+24,-12588.1,-18243.2
39,-2.45725e+11,3.61921e+10,5.974e+24,-53594.1,-2170.21
40,-2.79003e+11,2.12352e+11,5.974e+24,-15624.2,-12139.8
41,2.11197e+11,-2.56721e+11,5.974e+24,18731.6,8044.69
42,-9.76953e+10,-2.89925e+11,5.974e+24,17041.9,-12922.1
43,-1.65399e+11,-2.15256e+11,5.974e+24,11428.1,-19977.7
44,2.72269e+11,1.36055e+11,5.974e+24,-2928.95,21249.7
45,2.28614e+11,9.3692e+10,5.974e+24,1956.21,24455.2
46,-2.23064e+10,2.32837e+11,5.974e+24,-23292.3,10541.1
47,7.6542e+10,-3.46031e+11,5.974e+24,21459.5,-74718.5
48,-3.03041e+11,-5.94876e+10,5.974e+24,-2649.23,-21103.2
49,1.59232e+11,1.73734e+11,5.974e+24,-7728.77,23707.8
50,3.39234e+11,1.12226e+11,5.974e+24,-1323.44,19535.5
51,2.01614e+11,-1.13441e+11,5.974e+24,22309.3,12958.7
52,1.95696e+11,7.66409e+10,5.974e+24,7932.37,27108.6
53,-1.36338e+11,-1.80595e+11,5.974e+24,9439.66,-24524.8
54,2.6097e+11,-3.28066e+11,5.974e+24,15966.3,8226.96
55,-1.74622e+11,-8.14219e+10,5.974e+24,-18328.2,-30103.1
56,-1.4708e+11,-1.27747e+11,5.974e+24,-4168.91,-31772.3
57,2.0102e+11,-1.40851e+10,5.974e+24,38269.1,13574.1
58,1.63208e+11,-1.70403e+11,5.974e+24,24591.2,6335.67
59,-2.71391e+11,-3.17684e+11,5.974e+24,11126.3,-14142.2
60,3.19027e+11,-1.21591e+10,5.974e+24,6955.44,19668.6
61,-1.71487e+11,1.045e+11,5.974e+24,-39997,5191.81
62,3.99849e+11,2.01687e+10,5.974e+24,2936.71,18171.1
63,8.11965e+10,2.48344e+11,5.974e+24,-17436,15899.1
64,-1.92606e+11,1.59753e+09,5.974e+24,-29220.3,-19398
65,2.04015e+11,-9.4408e+10,5.974e+24,22207.4,14325.8
66,2.91067e+11,-2.03899e+11,5.974e+24,14949.8,12735.5
67,2.32056e+10,-4.19518e+11,5.974e+24,17764.9,-2508.04
68,1.72869e+11,1.11041e+11,5.974e+24,3690.68,28801.4
69,1.0999e+11,3.99981e+11,5.974e+24,-16122.3,8144.4
70,1.8698e+11,2.56149e+11,5.974e+24,-12424.5,16858.8
71,3.05691e+11,6.98575e+10,5.974e+24,1813.7,21002
72,2.36865e+11,-3.32161e+11,5.974e+24,16674.6,7342
73,6.12316e+09,-3.24783e+11,5.974e+24,19881.4,-5602.04
74,-3.93597e+10,2.08531e+11,5.974e+24,-25090.6,12291.4
75,-1.60626e+11,-1.23077e+11,5.974e+24,-20149.8,-35621.9
76,3.25347e+11,-1.09022e+11,5.974e+24,11176,16617.8
77,-8.32107e+10,4.41703e+11,5.974e+24,-17313.9,-173.68
78,-2.34826e+11,-5.39957e+09,5.974e+24,-12067.2,-22446
79,-2.69258e+11,2.90575e+11,5.974e+24,-15944.2,-9408.03
80,-2.91805e+10,-1.90659e+11,5.974e+24,14550.4,-32524.3
81,9.10918e+10,2.34407e+11,5.974e+24,-16450.5,17787
82,3.17301e+11,-2.95799e+11,5.974e+24,14208,10455.2
83,-7.10414e+10,4.20524e+11,5.974e+24,-17795,421.865
84,6.73552e+10,2.39367e+11,5.974e+24,-18071.9,16422.7
85,2.20721e+10,-1.94323e+11,5.974e+24,23909.8,-20785.7
86,3.12086e+11,1.13214e+11,5.974e+24,-1317.88,20362.2
87,2.37757e+11,-3.51611e+11,5.974e+24,16420.8,6988.52
88,-2.82849e+11,5.41741e+10,5.974e+24,-11538.7,-18938.2
89,-3.1564e+11,3.824e+10,5.974e+24,-8611.69,-19055.5
90,2.82065e+11,-3.32028e+11,5.974e+24,15277.6,8736.64
91,-1.18062e+09,-3.84109e+11,5.974e+24,18336.1,-4253.15
92,-4.84247e+11,-6.94009e+10,5.974e+24,-204.507,-16565.8
93,-2.86631e+11,-3.69673e+11,5.974e+24,11503.7,-12458.4
94,-3.40438e+11,3.43556e+11,5.974e+24,-13530,-9728.53
95,-1.1367e+11,-4.52143e+11,5.974e+24,15559.5,-6815.25
96,2.18615e+11,3.51262e+11,5.974e+24,-13143.6,12410.6
97,-3.386e+11,3.62868e+11,5.974e+24,-13576.2,-9278.19
98,-1.02619e+11,-3.01514e+11,5.974e+24,16867.1,-12325.2
99,2.25541e+11,-3.3535e+11,5.974e+24,16988,6867.73
100,2.24749e+11,1.27549e+11,5.974e+24,-2001.97,23690.5
101,1.76701e+09,2.97501e+11,5.974e+24,-6474.35,64693.6
102,3.44563e+11,2.50687e+11,5.974e+24,-7548.05,16129.3
103,2.32421e+11,-1.42172e+11,5.974e+24,18577.4,13497.5
104,-1.9898e+11,4.75771e+10,5.974e+24,-23610.2,-17187.1
105,2.59943e+10,1.90852e+11,5.974e+24,-15523.9,31470
106,2.05151e+11,3.50584e+11,5.974e+24,-13538.2,12255
107,3.27926e+11,-7.22092e+10,5.974e+24,9628.03,17837.6
108,1.02649e+11,-2.77888e+11,5.974e+24,21798.5,271.314
109,-2.70617e+09,-2.11534e+11,5.974e+24,13724,-41788.7
110,-1.38566e+11,-1.38219e+11,5.974e+24,-1312.6,-31589.1
111,3.06998e+11,1.26965e+11,5.974e+24,-2220.78,20267.5
112,1.60616e+11,1.61367e+11,5.974e+24,-6163.46,25407.2
113,-2.25063e+11,-2.82268e+11,5.974e+24,11779.4,-15504.4
114,2.41715e+11,4.55667e+10,5.974e+24,6953.28,23614.4
115,-4.90039e+11,1.80318e+10,5.974e+24,-3139.65,-16246
116,2.43035e+11,-1.25742e+11,5.974e+24,17469.7,14798.6
117,4.70541e+11,5.16963e+10,5.974e+24,896.709,16828.7
118,-2.43007e+11,3.56566e+11,5.974e+24,-16220.1,-7061.09
119,-3.37396e+11,9.73407e+10,5.974e+24,-10165.4,-16956.2
120,1.07539e+11,2.52289e+11,5.974e+24,-16062.6,16272.2
121,1.9585e+11,-3.66739e+10,5.974e+24,24805.9,17618.8
122,-1.40731e+11,3.72629e+11,5.974e+24,-18255.1,-2734.2
123,2.13461e+11,2.01238e+11,5.974e+24,41504.6,48826.1
124,-1.85663e+11,1.74761e+11,5.974e+24,-22343.9,-8747.68
125,2.24382e+11,3.47451e+11,5.974e+24,-12954.7,12655.5
126,1.13996e+11,-1.60474e+11,5.974e+24,34157.4,-17902.5
127,-3.61871e+11,8.47896e+10,5.974e+24,-8625.3,-17110.6
128,-2.14805e+10,-2.85573e+11,5.974e+24,2736.45,-62435.9
129,-2.57497e+11,5.81045e+10,5.974e+24,-13957.6,-18830.9
130,-4.37108e+11,7.69505e+10,5.974e+24,-6040.41,-16349.7
131,-2.05668e+11,-4.4194e+10,5.974e+24,-12137.6,-25470.2
132,-2.22968e+11,1.09191e+11,5.974e+24,-19450.3,-14811.9
133,-6.16651e+10,3.47258e+11,5.974e+24,-19656.6,1605.63
134,-1.16187e+11,3.24551e+11,5.974e+24,-19914.9,-1536.26
135,-2.03648e+11,1.18658e+11,5.974e+24,-21923.9,-12857.5
136,-5.21817e+10,1.85438e+11,5.974e+24,-26772.6,22703.9
137,-4.75171e+10,-2.40271e+11,5.974e+24,19325.5,-15364.7
138,2.9213e+11,1.41955e+10,5.974e+24,6497.8,20987.3
139,-1.871e+11,-7.107e+10,5.974e+24,-11571.3,-27882.8
140,3.04052e+11,3.96909e+10,5.974e+24,4088.76,20963.5
141,2.65917e+11,2.13298e+11,5.974e+24,-7909.77,18477.2
142,3.4296e+10,-2.73357e+11,5.974e+24,22025.7,-5888.15
143,-1.93449e+11,7.82243e+09,5.974e+24,-26091.6,-19860.9
144,-3.6803e+11,-1.30015e+11,5.974e+24,2239.64,-18526
145,-1.4643e+11,-4.65536e+11,5.974e+24,14863.3,-7362.91
146,8.32277e+10,-1.91947e+11,5.974e+24,29636.1,-31511.6
147,-1.30618e+11,4.75536e+11,5.974e+24,-16389.2,-1885.76
148,-2.41773e+11,-1.44749e+11,5.974e+24,3759.65,-22161
149,-1.84218e+11,-3.6322e+11,5.974e+24,14245.5,-11393.3
150,2.08747e+11,4.48491e+11,5.974e+24,-13708.1,9132.02
151,-4.32102e+10,2.02995e+11,5.974e+24,-25559.5,12994
152,1.52916e+11,3.91989e+11,5.974e+24,-15122.1,9629.09
153,1.65777e+11,-1.23289e+11,5.974e+24,40827.5,-11496.1
154,-1.94582e+11,-3.03639e+10,5.974e+24,-31345.3,-22548.7
155,-2.11078e+11,3.50631e+10,5.974e+24,-19760.5,-19408.7
156,4.5294e+10,-2.50748e+11,5.974e+24,23172.3,-6271.58
157,2.40363e+11,5.51997e+10,5.974e+24,5945.12,23825.8
158,2.09216e+11,3.92017e+10,5.974e+24,12177.6,25048.1
