id,x,y,mass,velocity_x,velocity_y
0,2.88387e+11,3.43538e+11,5.974e+24,-13174.3,11054.7
1,2.88971e+11,3.11624e+11,5.974e+24,-12957.2,12010.3
2,2.8993e+11,2.92693e+11,5.974e+24,-12750.7,12630.2
3,3.32676e+11,2.56421e+11,5.974e+24,-10851.1,14073.5
4,2.28523e+11,4.31219e+11,5.974e+24,-14569.4,7718.93
5,1.0268e+11,4.46322e+11,5.974e+24,-16588.1,3813.62
6,5.40547e+10,4.88016e+11,5.974e+24,-16338.1,1807.44
7,9.6892e+09,4.39066e+11,5.974e+24,-17376.2,381.167
8,5.80314e+10,4.14187e+11,5.974e+24,-17638.1,2468.97
9,8.90008e+10,4.02497e+11,5.974e+24,-17518.7,3872.07
10,1.11937e+11,3.21872e+11,5.974e+24,-18637.1,6477.38
11,4.81826e+10,3.61467e+11,5.974e+24,-18907.2,2517.68
12,6.86346e+09,3.19473e+11,5.974e+24,-20373.3,435.033
13,5.9467e+10,3.31345e+11,5.974e+24,-19541.3,3505.58
14,1.7675e+10,2.6935e+11,5.974e+24,-22120,1450.82
15,3.3e+10,2.71939e+11,5.974e+24,-21853.8,2650.37
16,1.21285e+11,2.97114e+11,5.974e+24,-18824.5,7681.05
17,1.20088e+11,2.63633e+11,5.974e+24,-19476,8872.17
18,1.85737e+11,3.23488e+11,5.974e+24,-16356.9,9388.29
19,2.44941e+11,3.35994e+11,5.974e+24,-14435,10520.7
20,1.48414e+11,2.89252e+11,5.974e+24,-17979.5,9217.6
21,1.35957e+11,2.78678e+11,5.974e+24,-18591.8,9071.14
22,1.7527e+11,2.67538e+11,5.974e+24,-17040,11161
23,1.97557e+11,2.30489e+11,5.974e+24,-15875.4,13605.1
24,1.31187e+11,1.91554e+11,5.974e+24,-19727.3,13508
25,1.35342e+11,1.32014e+11,5.974e+24,-18500.4,18971.8
26,1.51809e+11,1.3918e+11,5.974e+24,-17159.8,18709.9
27,1.85e+11,1.51769e+11,5.974e+24,-14938.9,18205.3
28,2.44447e+11,1.51663e+11,5.974e+24,-11323.4,18249.3
29,1.01606e+11,2.45918e+11,5.974e+24,-20638.9,8528.04
30,5.4054e+10,2.16089e+11,5.974e+24,-23683.6,5914.02
31,4.79913e+10,2.06508e+11,5.974e+24,-24367.5,5670.48
32,5.36924e+10,1.7518e+11,5.974e+24,-25735.2,7888.13
33,3.25008e+09,1.64391e+11,5.974e+24,-28413,564.245
34,7.61385e+10,1.62059e+11,5.974e+24,-24648.6,11574.3
35,7.00246e+10,1.5177e+11,5.974e+24,-25589.9,11819
36,1.15023e+11,1.43564e+11,5.974e+24,-20963.3,16796.2
37,1.01929e+11,1.10599e+11,5.974e+24,-21847.5,20146.9
38,8.02961e+10,7.82196e+10,5.974e+24,-24014.3,24706.3
39,3.09656e+10,1.18097e+11,5.974e+24,-31919.1,8394.16
40,6.10038e+09,1.24034e+11,5.974e+24,-32679.5,1629.66
41,2.86854e+08,1.15424e+11,5.974e+24,-33946,119.76
42,2.43482e+10,1.10011e+11,5.974e+24,-33542.2,7472.25
43,2.56737e+10,7.33629e+10,5.974e+24,-39044,13894.9
44,3.39394e+10,6.80782e+10,5.974e+24,-37386.1,18939.9
45,5.48991e+10,8.32702e+10,5.974e+24,-30468,20168.6
46,5.71588e+10,6.8115e+10,5.974e+24,-29584.2,24993.3
47,2.27641e+10,6.19661e+10,5.974e+24,-42072.7,15995.8
