id,x,y,mass,velocity_x,velocity_y
0,2.54162e+11,3.69535e+11,5.974e+24,-14174.3,9740.59
1,2.5506e+11,3.39893e+11,5.974e+24,-14135.6,10598.2
2,2.5638e+11,3.22457e+11,5.974e+24,-14049.8,11171.7
3,2.51089e+11,2.82223e+11,5.974e+24,-14003,12456.3
4,3.03719e+11,2.90088e+11,5.974e+24,-12278.3,12847.1
5,3.17362e+11,2.632e+11,5.974e+24,-11448.7,13809.1
6,3.33042e+11,2.68772e+11,5.974e+24,-11068.2,13695.8
7,1.91319e+11,4.48938e+11,5.974e+24,-15170,6461.03
8,6.08213e+10,4.53895e+11,5.974e+24,-16872.2,2256.21
9,1.3066e+10,4.90802e+11,5.974e+24,-16432.7,433.24
10,4.47573e+10,4.09752e+11,5.974e+24,-17838,1945.68
11,1.36883e+10,4.17976e+11,5.974e+24,-17801.2,578.544
12,6.43248e+10,3.34604e+11,5.974e+24,-19378.8,3717.54
13,6.34261e+08,3.64623e+11,5.974e+24,-19075.6,28.173
14,1.01385e+10,3.36445e+11,5.974e+24,-19846.9,595.915
15,4.81368e+10,2.61634e+11,5.974e+24,-21966.3,4042.87
16,1.01835e+11,3.0868e+11,5.974e+24,-19196.7,6321.98
17,8.77867e+10,2.97347e+11,5.974e+24,-19842.9,5860.53
18,7.28877e+10,3.12475e+11,5.974e+24,-19802.2,4612.76
19,6.96124e+10,2.81159e+11,5.974e+24,-20777,5145.79
20,2.07497e+11,3.60287e+11,5.974e+24,-15480.9,8911.43
21,1.43455e+11,3.44287e+11,5.974e+24,-17412.8,7249.82
22,1.30608e+11,2.91904e+11,5.974e+24,-18598.5,8318.8
23,1.55112e+11,2.60891e+11,5.974e+24,-17975.9,10685.1
24,2.12014e+11,1.9436e+11,5.974e+24,-14516.1,15833.1
25,1.42398e+11,1.92205e+11,5.974e+24,-18931.1,14021.3
26,1.89575e+11,1.59919e+11,5.974e+24,-14918.8,17681.9
27,7.80435e+10,2.18573e+11,5.974e+24,-22524.8,8041.38
28,1.04939e+10,1.78606e+11,5.974e+24,-27208.2,1598.71
29,1.74094e+09,1.67038e+11,5.974e+24,-28200.8,324.172
30,3.72024e+10,1.45593e+11,5.974e+24,-28811.5,7396.44
31,1.02357e+11,1.78591e+11,5.974e+24,-22040,12627.9
32,5.61161e+10,1.75069e+11,5.974e+24,-25593.1,8209.57
33,8.17278e+10,1.70377e+11,5.974e+24,-23899.2,11476.5
34,1.05147e+11,1.54919e+11,5.974e+24,-22035.1,14966.6
35,1.12571e+11,1.32087e+11,5.974e+24,-21045.4,17957.6
36,9.48988e+10,7.15019e+10,5.974e+24,-20059.2,26792.5
37,3.24274e+09,1.11924e+11,5.974e+24,-34474,1128.76
38,6.8652e+09,9.95151e+10,5.974e+24,-36456.7,2738.81
39,-5.95817e+09,8.96009e+10,5.974e+24,-38452.8,-2201.77
40,2.21691e+10,8.03493e+10,5.974e+24,-38405.7,11062.4
41,2.95913e+10,8.62411e+10,5.974e+24,-36057.4,12705.2
42,3.16699e+10,4.36238e+10,5.974e+24,-39654,29334.5
43,4.42452e+10,4.45897e+10,5.974e+24,-32017.4,32770.3
44,5.22576e+10,4.12829e+10,5.974e+24,-27068.2,35402.1
45,2.05339e+10,4.88701e+10,5.974e+24,-45712.4,19599.5
46,3.99705e+10,9.72351e+09,5.974e+24,-13143.9,55618.4
47,1.05242e+11,6.25382e+10,5.974e+24,-16767.7,28403.8
48,8.17616e+10,7.81948e+09,5.974e+24,-3388.6,40118.2
49,2.05474e+11,1.16939e+11,5.974e+24,-11726.1,20587.7
50,2.0558e+11,9.51145e+10,5.974e+24,-10174.8,21970
51,1.88935e+11,9.23628e+10,5.974e+24,-11032.9,22582.2
52,1.59317e+11,1.06208e+11,5.974e+24,-14599.8,21915.4
53,1.68879e+11,1.07674e+11,5.974e+24,-13838.5,21707.2
54,1.23171e+11,1.28153e+11,5.974e+24,-19705.7,18954.9
55,1.69394e+11,8.65555e+10,5.974e+24,-12009.3,23543.4
56,1.76552e+11,5.59249e+10,5.974e+24,-8085.02,25538.5
57,1.60229e+11,6.04872e+10,5.974e+24,-9811.6,26068.6
58,2.21785e+11,5.88729e+10,5.974e+24,-6164.8,23254.4
59,1.94957e+11,8.00329e+09,5.974e+24,-1065.68,26068
60,3.78215e+11,2.50373e+11,5.974e+24,-9457.52,14260.8
61,3.64425e+11,2.51221e+11,5.974e+24,-9821.06,14253.7
62,4.70755e+11,1.62088e+11,5.974e+24,-5318.96,15434.1
63,4.33413e+11,1.57411e+11,5.974e+24,-5792.58,15943.5
64,3.01428e+11,2.41035e+11,5.974e+24,-11580.4,14482.2
65,2.38278e+11,2.04863e+11,5.974e+24,-13401.1,15579.6
66,2.90914e+11,2.02859e+11,5.974e+24,-11066,15865.5
67,3.24037e+11,1.78688e+11,5.974e+24,-9148.26,16582.4
68,3.21087e+11,1.11712e+11,5.974e+24,-6495.8,18658.9
69,3.58571e+11,9.66879e+10,5.974e+24,-4925.98,18249.8
70,2.84065e+11,1.21979e+11,5.974e+24,-8177.12,19036.5
71,2.4396e+11,6.72283e+10,5.974e+24,-6093.45,22065
72,2.44565e+11,5.50168e+10,5.974e+24,-5047.8,22464.3
73,2.66521e+11,4.99793e+10,5.974e+24,-4087.71,21745.5
74,2.84552e+11,2.62517e+10,5.974e+24,-1985.39,21464
75,3.77583e+11,5.42733e+10,5.974e+24,-2657.2,18461.9
76,4.58245e+11,4.35927e+10,5.974e+24,-1611.17,16901.3
77,-3.37275e+10,4.37846e+11,5.974e+24,-17329.2,-1339.33
78,-6.20219e+10,3.84497e+11,5.974e+24,-18220.5,-2943.07
79,-1.32072e+11,3.64675e+11,5.974e+24,-17389.5,-6301.95
80,-1.99807e+11,3.3139e+11,5.974e+24,-15856.9,-9564.35
81,-1.51199e+11,3.02833e+11,5.974e+24,-17713.6,-8846.72
82,-4.39429e+10,3.16461e+11,5.974e+24,-20187.4,-2807.68
83,-6.94624e+10,3.06834e+11,5.974e+24,-20025.7,-4539.87
84,-6.52116e+10,2.76449e+11,5.974e+24,-21034.8,-4963.73
85,-3.76079e+10,2.67236e+11,5.974e+24,-21952.6,-3091.53
86,-2.19427e+10,2.72996e+11,5.974e+24,-21951.4,-1764.69
87,-2.55706e+11,4.03117e+11,5.974e+24,-14077.7,-8933.6
88,-3.74161e+11,3.11803e+11,5.974e+24,-10557.9,-12676.8
89,-2.88835e+11,3.5823e+11,5.974e+24,-13220.3,-10662.1
90,-3.4865e+11,3.43772e+11,5.974e+24,-11557,-11729.5
91,-3.6665e+11,3.3136e+11,5.974e+24,-10979.5,-12162
92,-3.13378e+11,3.45564e+11,5.974e+24,-12491.4,-11332.5
93,-3.39431e+11,3.17506e+11,5.974e+24,-11542.1,-12337.7
94,-3.66689e+11,2.66046e+11,5.974e+24,-10046,-13850.9
95,-2.6779e+11,2.90663e+11,5.974e+24,-13476.6,-12419.4
96,-3.02697e+11,2.77644e+11,5.974e+24,-12141.5,-13251.3
97,-2.93094e+11,2.63309e+11,5.974e+24,-12264.7,-13646.5
98,-2.58021e+11,2.56012e+11,5.974e+24,-13457.9,-13563.3
99,-4.2588e+11,1.42883e+11,5.974e+24,-5463.64,-16295.8
100,-4.12439e+11,9.08123e+10,5.974e+24,-3809.04,-17311.9
