id,x,y,mass,velocity_x,velocity_y
0,2.55642e+11,3.27936e+11,5.974e+24,-14088.1,10980.6
1,2.9815e+11,3.3511e+11,5.974e+24,-12850.3,11429.6
2,2.98551e+11,3.02471e+11,5.974e+24,-12575.8,12409.2
3,2.99341e+11,2.83071e+11,5.974e+24,-12330.9,13039.3
4,2.39378e+11,4.25296e+11,5.974e+24,-14368.8,8085.92
5,6.62905e+10,4.86512e+11,5.974e+24,-16287.4,2217.62
6,1.15081e+11,4.43294e+11,5.974e+24,-16474.8,4274.97
7,2.27154e+10,4.38593e+11,5.974e+24,-17357.1,897.289
8,7.12292e+10,4.12131e+11,5.974e+24,-17550,3031.54
9,1.02092e+11,3.99386e+11,5.974e+24,-17382.2,4441.97
10,6.23235e+10,3.5931e+11,5.974e+24,-18793.4,3257.88
11,7.4062e+10,3.28403e+11,5.974e+24,-19366.4,4366.32
12,2.21299e+10,3.18794e+11,5.974e+24,-20328.1,1409.12
13,4.42984e+09,2.84072e+11,5.974e+24,-21607.1,336.361
14,4.93221e+10,2.69476e+11,5.974e+24,-21651.9,3961.44
15,3.42226e+10,2.67769e+11,5.974e+24,-21988.4,2809.85
16,1.97873e+11,3.16223e+11,5.974e+24,-15988.4,10002
17,1.25809e+11,3.16722e+11,5.974e+24,-18337.6,7281.16
18,1.35265e+11,2.9103e+11,5.974e+24,-18437.9,8567.18
19,1.49731e+11,2.71541e+11,5.974e+24,-18114.1,9988.91
20,1.3451e+11,2.56592e+11,5.974e+24,-18954,9936.4
21,1.61738e+11,2.82038e+11,5.974e+24,-17528.2,10045.8
22,1.87851e+11,2.58875e+11,5.974e+24,-16486.3,11961.3
23,2.09204e+11,2.19992e+11,5.974e+24,-15150.7,14406
24,1.4559e+11,1.80881e+11,5.974e+24,-18624.2,14988.4
25,1.30048e+11,1.30161e+11,5.974e+24,-18999.3,18982.7
26,1.95707e+11,1.37727e+11,5.974e+24,-13554,19255.8
27,1.16881e+11,2.39055e+11,5.974e+24,-20060.6,9808.61
28,7.162e+10,2.10952e+11,5.974e+24,-23113.8,7839.05
29,6.60621e+10,2.0148e+11,5.974e+24,-23769.9,7799.51
30,2.44741e+10,1.62636e+11,5.974e+24,-28094.7,4228.45
31,1.10914e+09,1.31137e+11,5.974e+24,-31827.6,275.242
32,7.26405e+10,1.6825e+11,5.974e+24,-24707.8,10666.9
33,8.86262e+10,1.41759e+11,5.974e+24,-23891.9,14944.6
34,9.41066e+10,1.52379e+11,5.974e+24,-23165.4,14300.9
35,1.17177e+11,9.43733e+10,5.974e+24,-18631.5,23140.6
36,3.03369e+10,1.20491e+11,5.974e+24,-31709.9,7996.16
37,5.41299e+10,1.09512e+11,5.974e+24,-29564.5,14626.4
38,4.86762e+10,1.01694e+11,5.974e+24,-30965.6,14851.3
39,2.55351e+10,1.1264e+11,5.974e+24,-33081.9,7518.42
40,5.22431e+10,5.76532e+10,5.974e+24,-30595.6,27896.5
41,3.22446e+10,4.46473e+10,5.974e+24,-39597.7,29436.6
42,3.17997e+10,4.21008e+10,5.974e+24,-39742.7,31026.2
43,5.8451e+10,4.87696e+10,5.974e+24,-26706.5,32254
44,4.5457e+10,5.01169e+10,5.974e+24,-32744.3,30060.7
45,5.01751e+10,4.28655e+10,5.974e+24,-29008.1,34437.3
46,-3.80661e+07,4.53947e+10,5.974e+24,-54309.7,1357.48
47,2.46954e+10,3.598e+10,5.974e+24,-44717.6,32656.4
48,2.75877e+09,2.77312e+10,5.974e+24,-67593.8,7643.52
49,1.46417e+10,1.42128e+10,5.974e+24,-55139.6,61214.5
50,1.65175e+10,1.16642e+10,5.974e+24,-44890.1,69613.3
51,4.98766e+10,2.69884e+10,5.974e+24,-22605.8,43050.4
52,4.98054e+10,2.70024e+10,5.974e+24,-22650.3,43054.5
53,9.61019e+10,5.78592e+10,5.974e+24,-17742.6,29506.2
54,7.54829e+10,6.5325e+10,5.974e+24,-23862.5,27629.8
55,7.60518e+10,4.62373e+10,5.974e+24,-20040.9,33095.4
