id,x,y,mass,velocity_x,velocity_y
0,2.81407e+11,3.11742e+11,5.974e+24,-13196.5,11902
1,2.96414e+11,2.86569e+11,5.974e+24,-12465.7,12898.4
2,2.80106e+11,2.65486e+11,5.974e+24,-12756.2,13459.5
3,3.12811e+11,2.92011e+11,5.974e+24,-12029.1,12863.4
4,3.60837e+11,2.74759e+11,5.974e+24,-10382.7,13607.3
5,3.46387e+11,2.75548e+11,5.974e+24,-10771.8,13548.1
6,1.64448e+11,4.59442e+11,5.974e+24,-15526.2,5552.37
7,2.28795e+11,3.85723e+11,5.974e+24,-14797.2,8766.31
8,3.11849e+10,4.56866e+11,5.974e+24,-16984.5,1153.47
9,1.34385e+10,4.11948e+11,5.974e+24,-17936.1,581.817
10,1.12453e+11,3.55589e+11,5.974e+24,-17987.5,5681.48
11,6.76945e+10,3.17869e+11,5.974e+24,-19774.6,4199.24
12,3.01354e+10,3.39354e+11,5.974e+24,-19657.2,1734.77
13,3.78515e+10,3.18582e+11,5.974e+24,-20192.5,2390.73
14,5.25336e+10,3.05526e+11,5.974e+24,-20392.9,3510.19
15,3.27647e+10,2.87759e+11,5.974e+24,-21268.9,2424.22
16,9.30851e+09,2.65824e+11,5.974e+24,-22324,783.642
17,9.73045e+10,3.04593e+11,5.974e+24,-19411.5,6198.58
18,2.29659e+11,3.57508e+11,5.974e+24,-14870.4,9540.19
19,1.79836e+11,3.74834e+11,5.974e+24,-16107.5,7722.43
20,2.3106e+11,3.41039e+11,5.974e+24,-14861,10071
21,1.22588e+11,2.77623e+11,5.974e+24,-19133.5,8446.46
22,2.25655e+11,3.02916e+11,5.974e+24,-15031.4,11195.4
23,2.13296e+11,2.30707e+11,5.974e+24,-15095.4,13948.2
24,1.84849e+11,2.20307e+11,5.974e+24,-16457.8,13807.4
25,1.61027e+11,1.88569e+11,5.974e+24,-17597.2,15025.1
26,1.29362e+11,1.41086e+11,5.974e+24,-19400.9,17810.5
27,1.40549e+11,1.42588e+11,5.974e+24,-18340.6,18077.1
28,1.8186e+11,1.50961e+11,5.974e+24,-15144.2,18228
29,1.84239e+11,1.31656e+11,5.974e+24,-14088.8,19702.4
30,6.16754e+10,1.96312e+11,5.974e+24,-24241.9,7616.09
31,1.07292e+11,2.13732e+11,5.974e+24,-21060.1,10569.6
32,3.75548e+10,2.28975e+11,5.974e+24,-23607.2,3872.46
33,3.78395e+10,1.85081e+11,5.974e+24,-25977.5,5329.98
34,9.96391e+09,1.83502e+11,5.974e+24,-26846.8,1470.51
35,6.36972e+10,1.76e+11,5.974e+24,-25049.2,9084.65
36,8.46026e+10,1.56251e+11,5.974e+24,-24045.7,13045.8
37,7.18103e+10,1.57932e+11,5.974e+24,-25178.3,11478.8
38,6.53658e+10,1.03539e+11,5.974e+24,-27804.9,17736.4
39,4.97762e+10,1.07912e+11,5.974e+24,-30320.2,14154.6
40,4.80766e+10,6.70922e+10,5.974e+24,-32286,23722
41,1.84688e+10,4.1264e+10,5.974e+24,-49296.9,23321.6
42,1.325e+10,2.00205e+10,5.974e+24,-60824.4,44960.6
43,1.8561e+10,8.11452e+09,5.974e+24,-30446.9,76851.3
44,2.61489e+10,3.49062e+10,5.974e+24,-43354.1,34496.3
45,3.26308e+10,1.43775e+10,5.974e+24,-24425.3,55604.5
46,2.88742e+10,1.14811e+10,5.974e+24,-22541.2,62196.3
47,7.25697e+10,2.43822e+10,5.974e+24,-12766.6,39514.2
48,6.97559e+10,8.77109e+09,5.974e+24,-4956.41,42992.4
49,2.30242e+11,1.04823e+11,5.974e+24,-9502.27,20827.4
50,2.07285e+11,9.83393e+10,5.974e+24,-10301.6,21744.9
51,2.32575e+11,9.34465e+10,5.974e+24,-8575.88,21376.3
52,1.65595e+11,1.29555e+11,5.974e+24,-15480.9,19807.6
53,1.43537e+11,1.24775e+11,5.974e+24,-17320.6,19971.1
54,1.36761e+11,1.03031e+11,5.974e+24,-16729.6,22277.9
55,1.56853e+11,9.83386e+10,5.974e+24,-14222,22715.1
56,1.61377e+11,3.3015e+10,5.974e+24,-5649.51,27829.2
57,1.73678e+11,1.8233e+10,5.974e+24,-2838.56,27453
58,1.87723e+11,5.29857e+10,5.974e+24,-7079.64,25119.1
59,1.8424e+11,2.1583e+10,5.974e+24,-3118.3,26570.4
60,4.22372e+11,1.84961e+11,5.974e+24,-6807.13,15538.2
