id,x,y,mass,velocity_x,velocity_y
0,2.64096e+11,4.10421e+11,5.974e+24,-13864.9,8921.55
1,3.19959e+11,3.14378e+11,5.974e+24,-12053.3,12266.8
2,2.79561e+11,3.07824e+11,5.974e+24,-13222.7,12008.4
3,3.1976e+11,2.79984e+11,5.974e+24,-11639,13292
4,3.20042e+11,2.59465e+11,5.974e+24,-11300.8,13939.1
5,1.43651e+11,4.34893e+11,5.974e+24,-16160.8,5337.86
6,1.32189e+11,3.90478e+11,5.974e+24,-16992.1,5752.15
7,9.46649e+10,4.81809e+11,5.974e+24,-16129,3168.76
8,5.30126e+10,4.35986e+11,5.974e+24,-17253,2097.6
9,2.99583e+10,3.88378e+11,5.974e+24,-18400.1,1419.14
10,1.01719e+11,4.05702e+11,5.974e+24,-17275.1,4331.03
11,9.49089e+10,3.52133e+11,5.974e+24,-18415.7,4963.24
12,1.07504e+11,3.19053e+11,5.974e+24,-18811.6,6338.34
13,3.25586e+10,3.13009e+11,5.974e+24,-20421.8,2123.99
14,5.74942e+10,3.14377e+11,5.974e+24,-20042.2,3665.07
15,4.2093e+10,2.81008e+11,5.974e+24,-21369.5,3200.92
16,7.22248e+10,2.60147e+11,5.974e+24,-21359,5929.88
17,8.66061e+10,2.59945e+11,5.974e+24,-20877.1,6955.31
18,1.57208e+11,3.02399e+11,5.974e+24,-17505.4,9100.18
19,1.66648e+11,2.74305e+11,5.974e+24,-17375.6,10555.8
20,1.80354e+11,2.52279e+11,5.974e+24,-16825.9,12028.9
21,2.25052e+11,2.97522e+11,5.974e+24,-15040.1,11376.3
22,1.91407e+11,2.62848e+11,5.974e+24,-16329.3,11890.2
23,2.15493e+11,2.36403e+11,5.974e+24,-15050.9,13719.3
24,2.34157e+11,1.9327e+11,5.974e+24,-13306.6,16121.4
25,1.66481e+11,2.37141e+11,5.974e+24,-17513.3,12295
26,1.50621e+11,2.19416e+11,5.974e+24,-18407.3,12636
27,1.75683e+11,1.51907e+11,5.974e+24,-15632.8,18079.2
28,1.10527e+11,1.93504e+11,5.974e+24,-21187.7,12100.8
29,3.88551e+10,2.05004e+11,5.974e+24,-24775,4695.48
30,1.05985e+11,1.83714e+11,5.974e+24,-21663.9,12498.7
31,7.18032e+10,1.48085e+11,5.974e+24,-25548.6,12387.7
32,1.13056e+11,1.44343e+11,5.974e+24,-21177.7,16586.9
33,8.07876e+10,9.46398e+10,5.974e+24,-24837.4,21201.9
34,7.76823e+10,8.57484e+10,5.974e+24,-25098.5,22737.6
35,9.81404e+10,7.30592e+10,5.974e+24,-19666.2,26416.5
36,5.50566e+10,1.19208e+11,5.974e+24,-28859.9,13328.4
37,4.5535e+10,1.08595e+11,5.974e+24,-30957.9,12981.6
38,5.53248e+10,7.81115e+10,5.974e+24,-30387.5,21524.3
