id,x,y,mass,velocity_x,velocity_y
0,2.81744e+11,3.48998e+11,5.974e+24,-13384.3,10799.7
1,2.82427e+11,3.17558e+11,5.974e+24,-13204.5,11737.9
2,2.83483e+11,2.98935e+11,5.974e+24,-13023.1,12349.9
3,2.77829e+11,2.5598e+11,5.974e+24,-12699.1,13781.6
4,3.27173e+11,2.63397e+11,5.974e+24,-11146.8,13840.4
5,2.21205e+11,4.35013e+11,5.974e+24,-14698,7471.49
6,9.43681e+10,4.48148e+11,5.974e+24,-16656.5,3504.36
7,4.5878e+10,4.88848e+11,5.974e+24,-16366.2,1533.32
8,9.99713e+08,4.39166e+11,5.974e+24,-17380.4,36.8539
9,4.91993e+10,4.15322e+11,5.974e+24,-17686.8,2092.47
10,8.022e+10,4.04333e+11,5.974e+24,-17599.3,3489.77
11,1.02571e+11,3.24969e+11,5.974e+24,-18817.3,5934.57
12,3.87128e+10,3.62596e+11,5.974e+24,-18966.9,2021.95
13,4.96706e+10,3.32946e+11,5.974e+24,-19636.7,2927.79
14,2.20479e+10,2.73034e+11,5.974e+24,-21944.3,1770.49
15,6.60266e+09,2.69837e+11,5.974e+24,-22161.2,541.306
16,1.1181e+11,3.00797e+11,5.974e+24,-19058.7,7080.47
17,1.10267e+11,2.6788e+11,5.974e+24,-19790.9,8147.25
18,2.37665e+11,3.41172e+11,5.974e+24,-14657.9,10208
19,1.77497e+11,3.28073e+11,5.974e+24,-16589.5,8971.57
20,1.39351e+11,2.93714e+11,5.974e+24,-18258.7,8654.17
21,1.26584e+11,2.8305e+11,5.974e+24,-18884.6,8446.48
22,1.66658e+11,2.72975e+11,5.974e+24,-17387.6,10613
23,1.89498e+11,2.37147e+11,5.974e+24,-16335.2,13050.8
24,1.77298e+11,1.60675e+11,5.974e+24,-15817.7,17449.4
25,1.42931e+11,1.48251e+11,5.974e+24,-18282,17619.1
26,1.25751e+11,1.41152e+11,5.974e+24,-19784.9,17632.5
27,2.38608e+11,1.60674e+11,5.974e+24,-11997.1,17814.6
28,9.11958e+10,2.49953e+11,5.974e+24,-20979.2,7655.08
29,1.21145e+11,1.98038e+11,5.974e+24,-20397.9,12475.6
30,4.21327e+10,2.18703e+11,5.974e+24,-23975,4607.3
31,3.57271e+10,2.08965e+11,5.974e+24,-24660.3,4224.93
32,4.06845e+10,1.78625e+11,5.974e+24,-26247.6,5979.47
33,5.69839e+10,1.57107e+11,5.974e+24,-26496.9,9626.08
34,6.35948e+10,1.67349e+11,5.974e+24,-25461.2,9669.71
35,1.04229e+11,1.51553e+11,5.974e+24,-22135,15224.4
36,9.05018e+10,1.2009e+11,5.974e+24,-23731.2,17900
37,6.73447e+10,8.95588e+10,5.974e+24,-27515.7,20758.1
38,7.17103e+10,6.93644e+10,5.974e+24,-25340.6,26336.5
39,1.47581e+10,1.21153e+11,5.974e+24,-32770.3,4025.68
40,7.34595e+09,1.12396e+11,5.974e+24,-34298.1,2305.99
41,5.43348e+09,7.75236e+10,5.974e+24,-41327.6,3181.95
42,1.41454e+10,7.47541e+10,5.974e+24,-41108.1,8133.94
43,3.87884e+10,9.18403e+10,5.974e+24,-33638,14307.2
44,4.10719e+10,7.88331e+10,5.974e+24,-34277.6,18055.5
45,2.98623e+10,4.67811e+10,5.974e+24,-40684.7,27236.3
46,7.65746e+08,6.61029e+10,5.974e+24,-44933.8,1139.32
47,5.1308e+08,5.71143e+10,5.974e+24,-48267.6,1439.75
48,3.78381e+08,5.70617e+10,5.974e+24,-48292.6,1328.95
49,1.43482e+10,3.99759e+10,5.974e+24,-51779,19802.8
50,2.08821e+09,3.28101e+10,5.974e+24,-63420.8,4048.04
51,1.27177e+10,2.51661e+10,5.974e+24,-61257.8,32971.1
52,1.19184e+10,1.5762e+10,5.974e+24,-65643.8,50632.2
53,3.49941e+10,7.56487e+09,5.974e+24,-12593.9,59165.3
54,6.38994e+10,6.29021e+10,5.974e+24,-26930.2,27616.1
55,8.38921e+10,3.55191e+10,5.974e+24,-14773.4,35291.6
56,7.83798e+10,2.76468e+10,5.974e+24,-13095.7,37878.5
57,1.18505e+11,9.81602e+09,5.974e+24,-2717.63,33338
