id,x,y,mass,velocity_x,velocity_y
0,2.6062e+11,4.12635e+11,5.974e+24,-13939.9,8804.02
1,3.1693e+11,3.17429e+11,5.974e+24,-12170.6,12150.5
2,2.76238e+11,3.10806e+11,5.974e+24,-13351,11865.6
3,3.16831e+11,2.8329e+11,5.974e+24,-11776.7,13170.1
4,3.17196e+11,2.62933e+11,5.974e+24,-11452.1,13815.4
5,1.39604e+11,4.36207e+11,5.974e+24,-16209.9,5187.3
6,1.27932e+11,3.91891e+11,5.974e+24,-17053.9,5566.86
7,9.06291e+10,4.82583e+11,5.974e+24,-16155,3033.48
8,4.86965e+10,4.36487e+11,5.974e+24,-17272.9,1926.62
9,2.53561e+10,3.88703e+11,5.974e+24,-18415.7,1200.95
10,9.73937e+10,4.06759e+11,5.974e+24,-17320.3,4146.71
11,9.02962e+10,3.53341e+11,5.974e+24,-18479.2,4721.86
12,1.02789e+11,3.206e+11,5.974e+24,-18903.3,6060.29
13,2.74486e+10,3.13494e+11,5.974e+24,-20453.8,1790.39
14,5.24758e+10,3.1525e+11,5.974e+24,-20098.4,3344.98
15,3.67426e+10,2.81752e+11,5.974e+24,-21426.8,2794.06
16,6.68687e+10,2.6157e+11,5.974e+24,-21476.2,5490.23
17,8.13679e+10,2.61626e+11,5.974e+24,-21013.4,6534.77
18,1.52814e+11,3.04639e+11,5.974e+24,-17635.5,8845.65
19,1.62281e+11,2.76906e+11,5.974e+24,-17540.8,10279.2
20,1.7612e+11,2.55247e+11,5.974e+24,-17024.3,11746.9
21,2.21272e+11,3.0034e+11,5.974e+24,-15183,11185.2
22,1.873e+11,2.65785e+11,5.974e+24,-16512.7,11634.8
23,2.117e+11,2.398e+11,5.974e+24,-15267.8,13478.1
24,2.30792e+11,1.97269e+11,5.974e+24,-13582.5,15890.1
25,1.62072e+11,2.4017e+11,5.974e+24,-17737.6,11969.7
26,1.45983e+11,2.22521e+11,5.974e+24,-18668.6,12247.5
27,1.71711e+11,1.56371e+11,5.974e+24,-16093.5,17671.5
28,1.05185e+11,1.96449e+11,5.974e+24,-21512.2,11515.8
29,3.26428e+10,2.06075e+11,5.974e+24,-24906.7,3944.92
30,1.00519e+11,1.8675e+11,5.974e+24,-22023.5,11855.7
31,6.53446e+10,1.5103e+11,5.974e+24,-26061.4,11275.3
32,1.07679e+11,1.48382e+11,5.974e+24,-21773.2,15799.9
33,1.21317e+11,1.15154e+11,5.974e+24,-19390.1,20428.8
